20240918,东城,交道口,101117869629,安交 交东小区 电梯直达 高楼层 南北向3居 靠谱出售,1580万,156622元/平,高楼层 (共12层) 3室1厅 | 100.88平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/0d858cd9-5a0a-44a5-b7d7-944d39dbe1bf_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101117154615,桃条胡同 正规一室 诚意出售 闹中取静,520万,212506元/平,底层 (共2层) 1室1厅 | 24.47平米 | 东,https://ke-image.ljcdn.com/110000-inspection/474b145d-3dbe-4015-b7b9-958479f92e74_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101116427905,交东小区 南北通透 低楼层 满五年 诚意出售,940万,135957元/平,底层 (共6层) 2室1厅 | 69.14平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/c65a51af-9aa6-4221-805a-cff7a56a3fd8_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101126600379,府学胡同 1室0厅 东,280万,288660元/平,底层 (共1层) 1室0厅 | 9.7平米 | 东,https://ke-image.ljcdn.com/110000-inspection/pc1_5xFFk2yO8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101126568413,香饵胡同 2室1厅 南 北新上,950万,136397元/平,中楼层 (共6层) 2室1厅 | 69.65平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/3f1358c5-cad4-4098-8a46-9ae846d07c0f_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101126562198,交道口北头条 1室0厅 东新上,355万,250884元/平,底层 (共1层) 1室0厅 | 14.15平米 | 东,https://ke-image.ljcdn.com/110000-inspection/pc1_p6sDdZRhQ.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101126555390,安交：交道口北二条35号院、3层、3居室新上,798万,126486元/平,中楼层 (共6层) 3室0厅 | 63.09平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/1ba2c8f7-19f6-4372-917d-01c01d58fe20_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101126488926,花梗胡同 1室0厅 北新上,330万,299456元/平,底层 (共1层) 1室0厅 | 11.02平米 | 北,https://ke-image.ljcdn.com/110000-inspection/pc1_HpA6gn85F.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101126387156,安定门内大街 1室0厅 南,299万,175059元/平,底层 (共1层) 1室0厅 | 17.08平米 | 南,https://ke-image.ljcdn.com/110000-inspection/cdcba97d-ab6f-4b77-b1e6-3f5dc54c18c8_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101126348783,文书巷 1室0厅 西,230万,221154元/平,底层 (共1层) 1室0厅 | 10.4平米 | 西,https://ke-image.ljcdn.com/110000-inspection/ee7881e2-4987-4089-9496-8f6bee75e7e9_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101126247881,中剪子巷 1室0厅 南,345万,300000元/平,底层 (共1层) 1室0厅 | 11.5平米 | 南,https://ke-image.ljcdn.com/110000-inspection/2a95bb5a-dba0-4ca1-8de4-b56c394fa052_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101126226482,安交板块交道口北二条 1间 产权清晰 诚意出售,315万,203095元/平,底层 (共1层) 1室1厅 | 15.51平米 | 南,https://ke-image.ljcdn.com/110000-inspection/2d68ecce-c121-434a-b891-1dfce17236a6_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101126144120,东旺胡同 府学 安交平房手续齐全 内置二层,340万,198831元/平,底层 (共1层) | 2015年 | 1室1厅 | 17.1平米 | 南,https://ke-image.ljcdn.com/110000-inspection/92f57e5e-5400-4c6b-ab83-470b0d4e720e_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101126103812,交道口北头条手续齐全户型方正进出方便随时看房,1400万,291667元/平,底层 (共1层) 3室2厅 | 48平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/be6ccce7-4985-4394-a5d8-8bd040d24eb5_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101126065191,府学胡同 1室0厅 东,255万,296512元/平,底层 (共1层) 1室0厅 | 8.6平米 | 东,https://ke-image.ljcdn.com/110000-inspection/8af492d2-0513-4ec5-8543-78a6923a1421_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101126030144,安交：方家胡同、交道口北二条35号院、博洛尼装修,698万,126610元/平,高楼层 (共6层) 2室1厅 | 55.13平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/a8ce55d1-70ee-4d3d-84c5-62429a44cf4d_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101125757912,细管胡同 1室1厅 南 北,320万,225353元/平,底层 (共1层) | 2015年 | 1室1厅 | 14.2平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/24b98696-2938-4e66-975b-64771cc5a47f_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101125756281,交东小区 香饵胡同 南北通透 满五年 随时签约,1000万,144865元/平,底层 (共6层) 2室1厅 | 69.03平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/681b62f0-e19c-4ecb-9d48-4f42293920a9_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101125701094,交东小区 电梯房2002新型社区 诚意出售看房方便,800万,127592元/平,中楼层 (共12层) 1室1厅 | 62.7平米 | 西,https://ke-image.ljcdn.com/110000-inspection/b6b13138-807c-46c2-9100-80787fd43935_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101125693373,花梗胡同1号 小区安静 小户型2居 随时可看房,730万,143138元/平,低楼层 (共6层) 2室1厅 | 51平米 | 南,https://ke-image.ljcdn.com/110000-inspection/10a0a161-29db-4486-83f9-c68a922548d9_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101125565666,安交 交道口  精装2居 光线视野好 诚意出售,760万,139118元/平,顶层 (共6层) 2室1厅 | 54.63平米 | 东 西 南,https://ke-image.ljcdn.com/110000-inspection/a8f9e3a8-1a38-4db8-91ac-5cc097a9b2fa_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101125553564,安交 府学 花梗胡同1号院 小区环境好,738万,135066元/平,高楼层 (共6层) 2室1厅 | 54.64平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/66141d6d-6b0e-40fb-a0b3-74467b3d192e_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101125546134,安交 桃条胡同 精装修 满五唯一,530万,216592元/平,顶层 (共2层) 1室0厅 | 24.47平米 | 东,https://ke-image.ljcdn.com/110000-inspection/0a53b15d-ed56-4f7f-a570-2d183eb16baa_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101125519689,安交细管胡同 北房朝南 手续齐全 诚意出售,345万,199422元/平,底层 (共1层) 1室0厅 | 17.3平米 | 南,https://ke-image.ljcdn.com/110000-inspection/52b8f029-34e0-497e-9cbc-47bf64b98252_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101125440317,白米仓胡同 1室0厅 南,345万,196023元/平,底层 (共1层) 1室0厅 | 17.6平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_p3ub69vNm_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101125376324,东旺胡同 1室0厅 南,335万,269944元/平,底层 (共1层) 1室0厅 | 12.41平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_wMkjxZj8h_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101125369532,白米仓胡同 1室1厅 南房主自荐,310万,190185元/平,底层 (共1层) 1室1厅 | 16.3平米 | 南,https://ke-image.ljcdn.com/110000-inspection/fd2590ac-a688-49b8-8d0f-514571cbdcee_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101125356186,东旺胡同 安交府学胡同 手续齐全 产权清晰,350万,224359元/平,底层 (共1层) 1室0厅 | 15.6平米 | 南,https://ke-image.ljcdn.com/110000-inspection/3cd76001-9569-40b9-ae52-2907d430293e_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240918,东城,交道口,101125305408,东旺胡同 1室1厅 南,345万,278002元/平,底层 (共1层) 1室1厅 | 12.41平米 | 南,https://ke-image.ljcdn.com/110000-inspection/a693d9ea-9e54-42ab-9259-a7d92f5becb5_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
